time,open,high,low,close,Volume
1762754400,4069.63,4086.375,4066.9,4076.705,89234
1762768800,4076.69,4106,4075.86,4091.645,104759
1762783200,4091.635,4102.85,4074.49,4102.72,156244
1762797600,4102.735,4116.69,4101.77,4115.41,99177
1762812000,4116.835,4141.365,4116.075,4136.355,47892
1762826400,4136.33,4149.1,4124.895,4131.13,66096
1762840800,4131.08,4146.035,4124.985,4141.89,71726
1762855200,4141.965,4146.885,4133.34,4142.65,60523
1762869600,4142.71,4143.295,4097.245,4114.535,135735
1762884000,4114.635,4131.97,4106.64,4126.505,38537
1762898400,4130.9,4145.61,4126.315,4131.5,66691
1762912800,4131.455,4135.495,4098.915,4104.725,88193
1762927200,4104.685,4133.855,4103.275,4124.74,89726
1762941600,4124.785,4139.51,4117.945,4127.285,87223
1762956000,4127.34,4206.515,4125.045,4199.535,249949
1762970400,4199.57,4211.795,4190.48,4195.21,166621
1762984800,4202.635,4209.315,4179.735,4192.43,79840
1762999200,4192.405,4219.52,4183.51,4212.02,132433
1763013600,4211.945,4239.66,4203.27,4233.215,105456
1763028000,4233.205,4245.195,4219.35,4231.745,155003
1763042400,4231.83,4232.425,4184.51,4202.05,282310
1763056800,4202.065,4203.46,4145.19,4171.745,188040
1763071200,4177.285,4193.825,4173.72,4190.025,76150
1763085600,4190.03,4211.435,4183.985,4189.9,117753
1763100000,4189.865,4193.53,4158.995,4169.44,130961
1763114400,4169.415,4171.14,4041.37,4055.975,184857
1763128800,4055.835,4111.185,4032.23,4099.92,191928
1763143200,4099.925,4103.75,4075.615,4085.825,76753
1763330400,4078.275,4106.705,4077.96,4091.325,90749
1763344800,4091.32,4093.905,4049.76,4058.48,87194
1763359200,4058.515,4095.935,4054.9,4082.28,76009
1763373600,4082.275,4092.29,4060.65,4065.48,80179
1763388000,4065.505,4082.01,4052.38,4073.345,170486
1763402400,4073.35,4076.33,4007.055,4045.86,140358
1763416800,4050.79,4054.755,4022.425,4025.15,68940
1763431200,4025.14,4035.89,4004.725,4019.005,94187
1763445600,4019.07,4047.335,3997.985,4040.365,108356
1763460000,4040.35,4070.415,4029.33,4065.305,119255
1763474400,4065.3,4081.915,4040.55,4071.67,182042
1763488800,4071.6,4082.58,4063.22,4067.425,70657
1763503200,4067.645,4078.655,4056.39,4059.09,49800
1763517600,4059.115,4097.565,4055.525,4095.63,74734
1763532000,4095.655,4116.4,4078.35,4113.325,68696
1763546400,4113.35,4120.015,4100.85,4110.765,90872
1763560800,4110.84,4132.985,4055.475,4078.835,227562
1763575200,4078.945,4091.4,4065.76,4077.85,119625
1763589600,4088.255,4110.37,4081.195,4081.605,62881
1763604000,4081.595,4085.695,4038.9,4066.79,102131
1763618400,4066.66,4077.945,4038.93,4064.225,95955
1763632800,4064.235,4096.545,4051.16,4080.245,165392
1763647200,4080.225,4107.35,4043.58,4066.225,330131
1763661600,4066.215,4087.445,4056.215,4077.535,188122
1763676000,4073.08,4088.725,4060.5,4068.68,63664
1763690400,4068.695,4080.105,4039.75,4058.69,111582
1763704800,4058.695,4065.095,4022.26,4050.615,167101
1763719200,4050.535,4081.39,4031.1,4079.745,228466
1763733600,4079.685,4101.07,4055.16,4085.645,272393
1763748000,4085.65,4092.185,4054.74,4065.01,145336
1763935200,4067.61,4077.795,4042.755,4044.235,64417
1763949600,4044.125,4061.425,4040.02,4046.545,71325
1763964000,4046.52,4074.415,4045.67,4072.045,81970
1763978400,4072.02,4086.02,4063.285,4077.945,119230
1763992800,4077.9,4100.47,4068.445,4093.02,199468
1764007200,4093.025,4139.89,4088.085,4133.975,119663
1764021600,4135.485,4144.585,4122.55,4134.94,74089
1764036000,4134.905,4155.9,4132.93,4151.09,98350
1764050400,4150.955,4152.21,4109.71,4128.46,121261
1764064800,4128.455,4150.915,4115.51,4147.77,124938
1764079200,4147.785,4159.38,4110.805,4146.215,246747
1764093600,4146.235,4151.085,4127.62,4130.55,146379
1764108000,4134.495,4152.985,4129.99,4148.545,44796
1764122400,4148.525,4169.58,4147.465,4162.46,98559
1764136800,4162.415,4168.63,4146.68,4162.865,102799
1764151200,4162.875,4173.5,4148.57,4153.5,149643
1764165600,4153.51,4169.935,4136.665,4167.275,179614
1764180000,4167.29,4171.905,4158.1,4163.575,80771
1764194400,4165.255,4168.75,4148.76,4154.45,42584
1764208800,4154.48,4156.425,4142.73,4146.99,64271
1764223200,4147.02,4167.26,4146.885,4158.595,84626
1764237600,4158.635,4162.605,4149.085,4155.08,78940
1764252000,4155.075,4161.925,4151.505,4157.985,48888
1764266400,4157.98,4160.46,4155.335,4158.8,6922
1764280800,4159.355,4193.26,4159.325,4191.295,48215
1764295200,4191.28,4192.705,4170.68,4181.97,32678
1764309600,4181.655,4192.46,4153.74,4167.545,14849
1764324000,4167.8,4182.975,4159.32,4182.7,25609
1764338400,4182.785,4217.1,4182.66,4216.97,164434
1764352800,4217.04,4226.915,4210.96,4215.82,58981
1764540000,4226.31,4256.45,4205.785,4255.56,110081
1764554400,4255.55,4256.6,4215.605,4229.675,184424
1764568800,4229.75,4253.715,4226.27,4250.125,182400
1764583200,4250.14,4264.7,4244.225,4247.395,178558
1764597600,4247.455,4249.36,4219.495,4232.285,254021
1764612000,4232.345,4244.81,4229.315,4232.29,115923
1764626400,4231.77,4236.15,4192.915,4219.56,70317
1764640800,4219.555,4226.415,4213.8,4225.005,74724
1764655200,4225.03,4226.35,4181.14,4192.12,87221
1764669600,4192.085,4215.33,4182.31,4212.565,101316
1764684000,4212.495,4230.685,4163.805,4193.885,204431
1764698400,4193.865,4212.495,4183.23,4205.665,69622
1764712800,4202.48,4221.185,4202.38,4214.435,75013
1764727200,4214.435,4229.065,4203.405,4207.705,90394
1764741600,4207.735,4211.995,4197.22,4202.205,90740
1764756000,4202.215,4238.585,4194.645,4237.39,116383
1764770400,4237.49,4241.565,4195.855,4211.075,241964
1764784800,4211.205,4212.825,4195.195,4203.115,101100
1764799200,4206.465,4217.08,4202.9,4209.24,64480
1764813600,4209.31,4209.31,4174.81,4181.1,98536
1764828000,4181.155,4202.28,4178.82,4199.95,128933
1764842400,4199.945,4206.63,4185.45,4198.43,108231
1764856800,4198.385,4219.62,4191.545,4216.715,213006
1764871200,4216.68,4217.675,4199.545,4208.765,81577
1764885600,4209.41,4210.685,4194.815,4203.14,47830
1764900000,4203.17,4221.475,4196.77,4220.65,88918
1764914400,4220.635,4230.9,4215.935,4223.43,76105
1764928800,4223.415,4239.03,4220.15,4234.62,68320
1764943200,4234.54,4259.34,4198.545,4217.565,206652
1764957600,4217.54,4219.35,4192.055,4198.685,91176
1765144800,4198.685,4211.86,4197.54,4201.25,53897
1765159200,4201.19,4217.365,4198.72,4217.3,91562
1765173600,4217.295,4219.175,4203.175,4207.855,88578
1765188000,4207.85,4215.585,4197.895,4201.9,107049
1765202400,4201.905,4211.85,4176.205,4195.045,212160
1765216800,4195.01,4195.74,4184.435,4190.66,75966
1765231200,4191.48,4197.415,4188.885,4196.375,50291
1765245600,4196.315,4198.905,4178.035,4179.665,95714
1765260000,4179.7,4213.05,4169.985,4203.035,160602
1765274400,4203.07,4208.57,4195.725,4201.515,148353
1765288800,4201.54,4221.625,4189.505,4203.14,242175
1765303200,4203.225,4216.035,4201.255,4207.915,92821
1765317600,4209.445,4218.15,4206.93,4213.75,59133
1765332000,4213.73,4218.86,4201.7,4211.575,114178
1765346400,4211.515,4211.855,4192.65,4194.39,87319
1765360800,4194.34,4205.23,4187.8,4200.745,122810
1765375200,4200.7,4207.105,4188.97,4199.735,205597
1765389600,4199.775,4238.785,4182.08,4228.775,187953
1765404000,4228.245,4247.805,4224.255,4238.39,67011
1765418400,4238.365,4240.915,4206.075,4207.35,104483
1765432800,4207.355,4221.615,4204.27,4218.495,81139
1765447200,4218.51,4226.08,4205.35,4221.015,86178
1765461600,4221.035,4281.815,4217.945,4278.71,212223
1765476000,4278.605,4285.89,4262.83,4279.335,111962
1765490400,4282.93,4283.005,4264.525,4270.935,70705
1765504800,4270.95,4280.695,4266.045,4278.94,101907
1765519200,4278.945,4320.425,4276.665,4318.315,118805
1765533600,4318.3,4346.32,4314.695,4341.155,182146
1765548000,4341.145,4353.555,4257.275,4294.255,352460
1765562400,4294.3,4304.215,4288.74,4299.38,99542
1765749600,4302.985,4325.925,4300.41,4322.53,55399
1765764000,4322.39,4344.46,4319.32,4343.615,98149
1765778400,4343.78,4350.285,4333.545,4342.565,113872
1765792800,4342.56,4348.525,4330.74,4332.06,108141
1765807200,4332.075,4336.835,4285.515,4304.425,288263
1765821600,4304.53,4317.81,4299.725,4304.91,104269
1765836000,4307.67,4318.035,4299.355,4308.79,66648
1765850400,4308.68,4312.3,4271.575,4284.185,117339
1765864800,4284.22,4292.345,4275.275,4280.495,95905
1765879200,4280.545,4313.27,4273.885,4313.015,105483
1765893600,4313.04,4335.185,4291.41,4303.725,235010
1765908000,4303.83,4315.92,4296.81,4302.225,95766
1765922400,4303.6,4326.78,4302.405,4326.635,51312
1765936800,4326.69,4342.58,4311.145,4333.9,96857
1765951200,4333.88,4337.64,4308.44,4317.015,98250
1765965600,4316.895,4344.26,4306.515,4342.145,101163
1765980000,4342.125,4349.28,4320.325,4342.58,272891
1765994400,4342.585,4346.61,4328.82,4337.83,97931
1766008800,4338.89,4343.095,4324.02,4331.745,65706
1766023200,4331.78,4337.985,4328.69,4333.32,125638
1766037600,4333.27,4337.785,4320.655,4323.64,129121
1766052000,4323.615,4343.185,4314.68,4336.65,139403
1766066400,4336.635,4374.655,4308.67,4333.565,327293
1766080800,4333.575,4341.455,4322.755,4332.59,142467
1766095200,4335.855,4337.07,4309.095,4323.32,40487
1766109600,4323.365,4328.97,4312.68,4325.97,88690
1766124000,4326.015,4333.67,4321.085,4329.585,106965
1766138400,4329.555,4335.705,4320.775,4328.365,122345
1766152800,4328.325,4355.99,4319.83,4353.555,244017
1766167200,4353.495,4356.625,4336.555,4338.765,77079
1766354400,4340.905,4384.96,4339.9,4382.97,51853
1766368800,4382.995,4409.76,4378.695,4400.21,78583
1766383200,4400.235,4420.515,4398.96,4411.2,82209
1766397600,4411.195,4427.42,4406.06,4423.865,162359
1766412000,4423.905,4442.27,4411.945,4438.51,208681
1766426400,4438.61,4449.385,4429.005,4443.74,80595
1766440800,4449.18,4490.69,4449.045,4486.675,58946
1766455200,4486.66,4497.685,4474.92,4475.335,148409
1766469600,4475.245,4493.49,4469.5,4480.5,201863
1766484000,4480.545,4497.635,4473.51,4479.36,205624
1766498400,4479.425,4480.13,4430.515,4472.965,255680
1766512800,4473.08,4499.82,4472.74,4484.55,103788
1766527200,4488.59,4526.15,4488,4518.84,107974
1766541600,4518.815,4519.52,4466.54,4488.645,192668
1766556000,4488.65,4498.025,4478.205,4494.895,182176
1766570400,4494.89,4500.035,4474.72,4488.29,180680
1766584800,4488.135,4489.785,4448.26,4480.745,336836
1766599200,4480.765,4482.5,4477.405,4479.415,15756
1766700000,4502.625,4536.74,4484.195,4504.045,129453
1766714400,4504.02,4514.98,4492.21,4509.82,279647
1766728800,4509.875,4520.7,4507.435,4512.83,228442
1766743200,4512.795,4528.885,4502.91,4525.195,235077
1766757600,4525.19,4550.15,4510.025,4519.07,284284
1766772000,4519.055,4535.795,4514.705,4533.21,172539
1766959200,4542.66,4548.35,4472.25,4497.325,224043
1766973600,4497.325,4520.61,4496.45,4506.665,235033
1766988000,4506.545,4510.74,4445.115,4472.18,250967
1767002400,4472.165,4474.68,4407.145,4421.735,246428
1767016800,4421.665,4421.665,4302.11,4328.255,310522
1767031200,4328.35,4344.695,4322.83,4332.56,137645
1767045600,4341.72,4360.405,4323.42,4360.37,119226
1767060000,4360.36,4380.23,4348.805,4377.585,206108
1767074400,4377.535,4383.445,4350.49,4372.345,256217
1767088800,4372.28,4404.375,4368.01,4388.55,277553
1767103200,4388.565,4392.34,4355.145,4370.32,328721
1767117600,4370.325,4378.865,4334.8,4339.395,160376
1767132000,4341.77,4373.59,4328.125,4365.995,148835
1767146400,4365.955,4371.425,4276.685,4285.815,285708
1767160800,4286.105,4337.48,4274.025,4325.66,192064
1767175200,4325.675,4348.395,4303.255,4346.105,186099
1767189600,4345.995,4353.445,4317.235,4322.085,298068
1767204000,4322.005,4331.78,4304.645,4322.61,144792
1767304800,4326.405,4355.885,4326.285,4348.095,67855
1767319200,4348.105,4381.975,4345.32,4380.66,108477
1767333600,4380.69,4397.835,4372.05,4385.56,172466
1767348000,4385.59,4402.295,4362.165,4366.255,186897
1767362400,4366.27,4373.91,4315.195,4323.245,277516
1767376800,4323.085,4333.725,4309.915,4332.065,93834
1767564000,4356.505,4421.605,4349.355,4402.2,153827
1767578400,4402.08,4414.705,4388.575,4412.46,205454
1767592800,4412.46,4438.335,4411.565,4434.865,160216
1767607200,4434.85,4440.055,4396.485,4416.965,175173
1767621600,4417.025,4455.77,4417.025,4443.615,266089
1767636000,4443.55,4449.54,4434.855,4449.17,95150
1767650400,4454.8,4460.285,4427.635,4450.89,96213
1767664800,4450.905,4474.265,4448.72,4452.505,169248
1767679200,4452.495,4475.79,4444.91,4446.58,158754
1767693600,4446.555,4470.63,4442.665,4468.09,173708
1767708000,4468.165,4491.65,4463.13,4489.51,283975
1767722400,4489.44,4497.31,4477.49,4494.635,100108
1767736800,4498.54,4500.56,4460.985,4465.58,105841
1767751200,4465.525,4480.52,4443.24,4454.38,182864
1767765600,4454.365,4474.875,4441.445,4463.59,143790
1767780000,4463.54,4467.745,4428.015,4452.96,179390
1767794400,4452.99,4468.37,4423.385,4451.93,248652
1767808800,4451.815,4461.625,4445.545,4456.65,111544
1767823200,4461.955,4466.485,4441.935,4448.4,103642
1767837600,4448.395,4449.61,4415.405,4425.815,244432
1767852000,4425.83,4439.765,4415.745,4432.77,226458
1767866400,4432.78,4436.205,4407.835,4423.835,205979
1767880800,4423.87,4465.745,4418.925,4463.565,297667
1767895200,4463.53,4479.71,4444.715,4477.565,118772
1767909600,4476.635,4479.735,4452.92,4468.91,92800
1767924000,4468.965,4476.615,4458.295,4468.1,139369
1767938400,4468.115,4477.7,4464.2,4471.285,116101
1767952800,4471.225,4492.135,4458.935,4482.9,158597
1767967200,4482.685,4517.25,4479.135,4484.475,301078
1767981600,4484.485,4511.47,4483.065,4509.66,88467
1768168800,4521.495,4601.695,4521.19,4570.19,174553
1768183200,4570.18,4585.17,4561.935,4581.065,210560
1768197600,4581.025,4599.475,4569.88,4589.225,206147
1768212000,4589.22,4620.38,4578.485,4615.905,193962
1768226400,4615.895,4630.19,4585.07,4616.415,273390
1768240800,4616.435,4618.985,4589.415,4597.65,123275
1768255200,4597.62,4600,4575.585,4577.95,128116
1768269600,4577.78,4602.195,4576.75,4592.225,186998
1768284000,4592.22,4597.095,4573.605,4586.155,154680
1768298400,4586.115,4621.03,4577.925,4611.56,158128
1768312800,4611.54,4634.89,4586.825,4590.595,306727
1768327200,4590.52,4602.09,4569.47,4586.005,140830
1768341600,4591.935,4620.03,4591.495,4619.385,109416
1768356000,4619.445,4639.89,4613.51,4619.895,143493
1768370400,4619.905,4639.695,4618.575,4630.535,144171
1768384800,4630.525,4641.985,4624.305,4635.805,168860
1768399200,4635.795,4639.07,4599.5,4614.4,342545
1768413600,4614.375,4642.97,4612.905,4626.575,169859
1768428000,4624.17,4624.17,4583.565,4600.17,156002
1768442400,4599.465,4614.86,4581.065,4595.35,227617
1768456800,4595.36,4613.645,4593.635,4612.65,172607
1768471200,4612.675,4623.11,4581.625,4588.325,201492
1768485600,4588.34,4625.015,4583.22,4616.61,269186
1768500000,4616.64,4621.72,4600.71,4616.04,102442
1768514400,4619.075,4620.975,4593.78,4600.62,113981
